,Unnamed: 0,regiao,estado,coduf,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos
18534,3946,Sul,PR,41,2021-05-26,21,11433957.0,1073574.0,5857,25777,113
18535,3947,Sul,PR,41,2021-05-27,21,11433957.0,1079255.0,5681,25966,189
18536,3948,Sul,PR,41,2021-05-28,21,11433957.0,1084380.0,5125,26168,202
18537,3949,Sul,PR,41,2021-05-29,21,11433957.0,1089777.0,5397,26370,202
18538,3950,Sul,PR,41,2021-05-30,22,11433957.0,1092180.0,2403,26399,29
18539,3951,Sul,PR,41,2021-05-31,22,11433957.0,1093490.0,1310,26421,22
18540,3952,Sul,PR,41,2021-06-01,22,11433957.0,1098725.0,5235,26631,210
18541,3953,Sul,PR,41,2021-06-02,22,11433957.0,1103024.0,4299,26795,164
18542,3954,Sul,PR,41,2021-06-03,22,11433957.0,1108126.0,5102,26916,121
18543,3955,Sul,PR,41,2021-06-04,22,11433957.0,1111597.0,3471,26965,49
18544,3956,Sul,PR,41,2021-06-05,22,11433957.0,1115638.0,4041,27018,53
18545,3957,Sul,PR,41,2021-06-06,23,11433957.0,1118302.0,2664,27068,50
18546,3958,Sul,PR,41,2021-06-07,23,11433957.0,1121620.0,3318,27168,100
18547,3959,Sul,PR,41,2021-06-08,23,11433957.0,1127207.0,5587,27349,181
18548,3960,Sul,PR,41,2021-06-09,23,11433957.0,1132325.0,5118,27540,191
18549,3961,Sul,PR,41,2021-06-10,23,11433957.0,1137025.0,4700,27786,246
18550,3962,Sul,PR,41,2021-06-11,23,11433957.0,1142770.0,5745,27921,135
18551,3963,Sul,PR,41,2021-06-12,23,11433957.0,1147348.0,4578,28086,165
18552,3964,Sul,PR,41,2021-06-13,24,11433957.0,1149679.0,2331,28135,49
18553,3965,Sul,PR,41,2021-06-14,24,11433957.0,1151880.0,2201,28177,42
18554,3966,Sul,PR,41,2021-06-15,24,11433957.0,1156347.0,4467,28548,371
18555,3967,Sul,PR,41,2021-06-16,24,11433957.0,1162966.0,6619,28847,299
18556,3968,Sul,PR,41,2021-06-17,24,11433957.0,1170632.0,7666,29199,352
18557,3969,Sul,PR,41,2021-06-18,24,11433957.0,1181439.0,10807,29674,475
18558,3970,Sul,PR,41,2021-06-19,24,11433957.0,1192936.0,11497,29975,301
18559,3971,Sul,PR,41,2021-06-20,25,11433957.0,1203398.0,10462,29996,21
18560,3972,Sul,PR,41,2021-06-21,25,11433957.0,1217064.0,13666,30038,42
18561,3973,Sul,PR,41,2021-06-22,25,11433957.0,1230730.0,13666,30148,110
18562,3974,Sul,PR,41,2021-06-23,25,11433957.0,1240399.0,9669,30267,119
18563,3975,Sul,PR,41,2021-06-24,25,11433957.0,1250398.0,9999,30338,71
18564,3976,Sul,PR,41,2021-06-25,25,11433957.0,1258629.0,8231,30381,43
18565,3977,Sul,PR,41,2021-06-26,25,11433957.0,1264321.0,5692,30438,57
18566,3978,Sul,PR,41,2021-06-27,26,11433957.0,1269017.0,4696,30445,7
18567,3979,Sul,PR,41,2021-06-28,26,11433957.0,1274017.0,5000,30451,6
18568,3980,Sul,PR,41,2021-06-29,26,11433957.0,1279017.0,5000,30510,59
18569,3981,Sul,PR,41,2021-06-30,26,11433957.0,1284806.0,5789,30711,201
18570,3982,Sul,SC,42,2021-01-01,53,7164788.0,494447.0,1864,5270,17
18571,3983,Sul,SC,42,2021-01-02,53,7164788.0,496524.0,2077,5294,24
18572,3984,Sul,SC,42,2021-01-03,1,7164788.0,497345.0,821,5314,20
18573,3985,Sul,SC,42,2021-01-04,1,7164788.0,498910.0,1565,5376,62
18574,3986,Sul,SC,42,2021-01-05,1,7164788.0,502785.0,3875,5420,44
18575,3987,Sul,SC,42,2021-01-06,1,7164788.0,506897.0,4112,5482,62
18576,3988,Sul,SC,42,2021-01-07,1,7164788.0,511329.0,4432,5522,40
18577,3989,Sul,SC,42,2021-01-08,1,7164788.0,515209.0,3880,5584,62
18578,3990,Sul,SC,42,2021-01-09,1,7164788.0,518805.0,3596,5611,27
18579,3991,Sul,SC,42,2021-01-10,2,7164788.0,520577.0,1772,5637,26
18580,3992,Sul,SC,42,2021-01-11,2,7164788.0,522478.0,1901,5677,40
18581,3993,Sul,SC,42,2021-01-12,2,7164788.0,526024.0,3546,5707,30
18582,3994,Sul,SC,42,2021-01-13,2,7164788.0,529389.0,3365,5765,58
18583,3995,Sul,SC,42,2021-01-14,2,7164788.0,533338.0,3949,5794,29
18584,3996,Sul,SC,42,2021-01-15,2,7164788.0,537036.0,3698,5836,42
18585,3997,Sul,SC,42,2021-01-16,2,7164788.0,540342.0,3306,5867,31
18586,3998,Sul,SC,42,2021-01-17,3,7164788.0,541745.0,1403,5886,19
18587,3999,Sul,SC,42,2021-01-18,3,7164788.0,543389.0,1644,5919,33
18588,4000,Sul,SC,42,2021-01-19,3,7164788.0,546522.0,3133,5969,50
18589,4001,Sul,SC,42,2021-01-20,3,7164788.0,549579.0,3057,5988,19
18590,4002,Sul,SC,42,2021-01-21,3,7164788.0,552310.0,2731,6036,48
18591,4003,Sul,SC,42,2021-01-22,3,7164788.0,555148.0,2838,6061,25
18592,4004,Sul,SC,42,2021-01-23,3,7164788.0,557774.0,2626,6097,36
18593,4005,Sul,SC,42,2021-01-24,4,7164788.0,558975.0,1201,6124,27
18594,4006,Sul,SC,42,2021-01-25,4,7164788.0,561382.0,2407,6163,39
18595,4007,Sul,SC,42,2021-01-26,4,7164788.0,564163.0,2781,6205,42
18596,4008,Sul,SC,42,2021-01-27,4,7164788.0,567112.0,2949,6228,23
18597,4009,Sul,SC,42,2021-01-28,4,7164788.0,569676.0,2564,6264,36
18598,4010,Sul,SC,42,2021-01-29,4,7164788.0,573104.0,3428,6298,34
18599,4011,Sul,SC,42,2021-01-30,4,7164788.0,575616.0,2512,6325,27
18600,4012,Sul,SC,42,2021-01-31,5,7164788.0,576815.0,1199,6340,15
18601,4013,Sul,SC,42,2021-02-01,5,7164788.0,578550.0,1735,6363,23
18602,4014,Sul,SC,42,2021-02-02,5,7164788.0,581352.0,2802,6416,53
18603,4015,Sul,SC,42,2021-02-03,5,7164788.0,584537.0,3185,6445,29
18604,4016,Sul,SC,42,2021-02-04,5,7164788.0,587428.0,2891,6466,21
18605,4017,Sul,SC,42,2021-02-05,5,7164788.0,590449.0,3021,6490,24
18606,4018,Sul,SC,42,2021-02-06,5,7164788.0,593172.0,2723,6510,20
18607,4019,Sul,SC,42,2021-02-07,6,7164788.0,594747.0,1575,6524,14
18608,4020,Sul,SC,42,2021-02-08,6,7164788.0,595952.0,1205,6557,33
18609,4021,Sul,SC,42,2021-02-09,6,7164788.0,598737.0,2785,6601,44
18610,4022,Sul,SC,42,2021-02-10,6,7164788.0,601833.0,3096,6626,25
18611,4023,Sul,SC,42,2021-02-11,6,7164788.0,605183.0,3350,6650,24
18612,4024,Sul,SC,42,2021-02-12,6,7164788.0,608544.0,3361,6686,36
18613,4025,Sul,SC,42,2021-02-13,6,7164788.0,611299.0,2755,6716,30
18614,4026,Sul,SC,42,2021-02-14,7,7164788.0,613164.0,1865,6727,11
18615,4027,Sul,SC,42,2021-02-15,7,7164788.0,615441.0,2277,6746,19
18616,4028,Sul,SC,42,2021-02-16,7,7164788.0,619198.0,3757,6778,32
18617,4029,Sul,SC,42,2021-02-17,7,7164788.0,622727.0,3529,6804,26
18618,4030,Sul,SC,42,2021-02-18,7,7164788.0,627386.0,4659,6844,40
18619,4031,Sul,SC,42,2021-02-19,7,7164788.0,631868.0,4482,6891,47
18620,4032,Sul,SC,42,2021-02-20,7,7164788.0,636445.0,4577,6929,38
18621,4033,Sul,SC,42,2021-02-21,8,7164788.0,638984.0,2539,6961,32
18622,4034,Sul,SC,42,2021-02-22,8,7164788.0,641840.0,2856,6988,27
18623,4035,Sul,SC,42,2021-02-23,8,7164788.0,648017.0,6177,7044,56
18624,4036,Sul,SC,42,2021-02-24,8,7164788.0,652895.0,4878,7114,70
18625,4037,Sul,SC,42,2021-02-25,8,7164788.0,657649.0,4754,7165,51
18626,4038,Sul,SC,42,2021-02-26,8,7164788.0,663699.0,6050,7242,77
18627,4039,Sul,SC,42,2021-02-27,8,7164788.0,668811.0,5112,7314,72
18628,4040,Sul,SC,42,2021-02-28,9,7164788.0,670603.0,1792,7358,44
18629,4041,Sul,SC,42,2021-03-01,9,7164788.0,675577.0,4974,7438,80
18630,4042,Sul,SC,42,2021-03-02,9,7164788.0,681391.0,5814,7524,86
18631,4043,Sul,SC,42,2021-03-03,9,7164788.0,688600.0,7209,7618,94
18632,4044,Sul,SC,42,2021-03-04,9,7164788.0,694274.0,5674,7709,91
18633,4045,Sul,SC,42,2021-03-05,9,7164788.0,700127.0,5853,7816,107
18634,4046,Sul,SC,42,2021-03-06,9,7164788.0,705760.0,5633,7894,78
18635,4047,Sul,SC,42,2021-03-07,10,7164788.0,707501.0,1741,7964,70
18636,4048,Sul,SC,42,2021-03-08,10,7164788.0,709077.0,1576,8062,98
18637,4049,Sul,SC,42,2021-03-09,10,7164788.0,712063.0,2986,8170,108
18638,4050,Sul,SC,42,2021-03-10,10,7164788.0,711953.0,-110,8277,107
18639,4051,Sul,SC,42,2021-03-11,10,7164788.0,717454.0,5501,8377,100
18640,4052,Sul,SC,42,2021-03-12,10,7164788.0,724107.0,6653,8502,125
18641,4053,Sul,SC,42,2021-03-13,10,7164788.0,728567.0,4460,8615,113
18642,4054,Sul,SC,42,2021-03-14,11,7164788.0,730968.0,2401,8695,80
18643,4055,Sul,SC,42,2021-03-15,11,7164788.0,733309.0,2341,8791,96
18644,4056,Sul,SC,42,2021-03-16,11,7164788.0,740856.0,7547,8958,167
18645,4057,Sul,SC,42,2021-03-17,11,7164788.0,746620.0,5764,9121,163
18646,4058,Sul,SC,42,2021-03-18,11,7164788.0,752060.0,5440,9247,126
18647,4059,Sul,SC,42,2021-03-19,11,7164788.0,757007.0,4947,9381,134
18648,4060,Sul,SC,42,2021-03-20,11,7164788.0,761196.0,4189,9471,90
18649,4061,Sul,SC,42,2021-03-21,12,7164788.0,764299.0,3103,9539,68
18650,4062,Sul,SC,42,2021-03-22,12,7164788.0,767652.0,3353,9651,112
18651,4063,Sul,SC,42,2021-03-23,12,7164788.0,774409.0,6757,9833,182
18652,4064,Sul,SC,42,2021-03-24,12,7164788.0,778711.0,4302,9921,88
18653,4065,Sul,SC,42,2021-03-25,12,7164788.0,786197.0,7486,10108,187
18654,4066,Sul,SC,42,2021-03-26,12,7164788.0,790362.0,4165,10318,210
18655,4067,Sul,SC,42,2021-03-27,12,7164788.0,793856.0,3494,10419,101
18656,4068,Sul,SC,42,2021-03-28,13,7164788.0,795391.0,1535,10482,63
18657,4069,Sul,SC,42,2021-03-29,13,7164788.0,798076.0,2685,10594,112
18658,4070,Sul,SC,42,2021-03-30,13,7164788.0,802998.0,4922,10752,158
18659,4071,Sul,SC,42,2021-03-31,13,7164788.0,806929.0,3931,10885,133
18660,4072,Sul,SC,42,2021-04-01,13,7164788.0,810787.0,3858,11023,138
18661,4073,Sul,SC,42,2021-04-02,13,7164788.0,813871.0,3084,11125,102
18662,4074,Sul,SC,42,2021-04-03,13,7164788.0,815113.0,1242,11189,64
18663,4075,Sul,SC,42,2021-04-04,14,7164788.0,816540.0,1427,11243,54
18664,4076,Sul,SC,42,2021-04-05,14,7164788.0,817884.0,1344,11324,81
18665,4077,Sul,SC,42,2021-04-06,14,7164788.0,821952.0,4068,11548,224
18666,4078,Sul,SC,42,2021-04-07,14,7164788.0,825860.0,3908,11613,65
18667,4079,Sul,SC,42,2021-04-08,14,7164788.0,829444.0,3584,11759,146
18668,4080,Sul,SC,42,2021-04-09,14,7164788.0,832834.0,3390,11874,115
18669,4081,Sul,SC,42,2021-04-10,14,7164788.0,834212.0,1378,11966,92
18670,4082,Sul,SC,42,2021-04-11,15,7164788.0,834448.0,236,12016,50
18671,4083,Sul,SC,42,2021-04-12,15,7164788.0,839135.0,4687,12099,83
18672,4084,Sul,SC,42,2021-04-13,15,7164788.0,842461.0,3326,12231,132
18673,4085,Sul,SC,42,2021-04-14,15,7164788.0,845367.0,2906,12313,82
18674,4086,Sul,SC,42,2021-04-15,15,7164788.0,848672.0,3305,12409,96
18675,4087,Sul,SC,42,2021-04-16,15,7164788.0,852350.0,3678,12480,71
18676,4088,Sul,SC,42,2021-04-17,15,7164788.0,854727.0,2377,12541,61
18677,4089,Sul,SC,42,2021-04-18,16,7164788.0,855902.0,1175,12582,41
18678,4090,Sul,SC,42,2021-04-19,16,7164788.0,857875.0,1973,12664,82
18679,4091,Sul,SC,42,2021-04-20,16,7164788.0,861159.0,3284,12760,96
18680,4092,Sul,SC,42,2021-04-21,16,7164788.0,863842.0,2683,12842,82
18681,4093,Sul,SC,42,2021-04-22,16,7164788.0,865550.0,1708,12916,74
18682,4094,Sul,SC,42,2021-04-23,16,7164788.0,868607.0,3057,13014,98
18683,4095,Sul,SC,42,2021-04-24,16,7164788.0,871982.0,3375,13085,71
18684,4096,Sul,SC,42,2021-04-25,17,7164788.0,873102.0,1120,13119,34
18685,4097,Sul,SC,42,2021-04-26,17,7164788.0,874770.0,1668,13190,71
18686,4098,Sul,SC,42,2021-04-27,17,7164788.0,878215.0,3445,13301,111
18687,4099,Sul,SC,42,2021-04-28,17,7164788.0,881152.0,2937,13389,88
18688,4100,Sul,SC,42,2021-04-29,17,7164788.0,884451.0,3299,13461,72
18689,4101,Sul,SC,42,2021-04-30,17,7164788.0,887935.0,3484,13534,73
18690,4102,Sul,SC,42,2021-05-01,17,7164788.0,890577.0,2642,13592,58
18691,4103,Sul,SC,42,2021-05-02,18,7164788.0,891697.0,1120,13628,36
18692,4104,Sul,SC,42,2021-05-03,18,7164788.0,893367.0,1670,13674,46
18693,4105,Sul,SC,42,2021-05-04,18,7164788.0,896446.0,3079,13791,117
18694,4106,Sul,SC,42,2021-05-05,18,7164788.0,899768.0,3322,13859,68
18695,4107,Sul,SC,42,2021-05-06,18,7164788.0,903194.0,3426,13931,72
18696,4108,Sul,SC,42,2021-05-07,18,7164788.0,906697.0,3503,13992,61
18697,4109,Sul,SC,42,2021-05-08,18,7164788.0,909248.0,2551,14033,41
18698,4110,Sul,SC,42,2021-05-09,19,7164788.0,910222.0,974,14056,23
18699,4111,Sul,SC,42,2021-05-10,19,7164788.0,911947.0,1725,14095,39
18700,4112,Sul,SC,42,2021-05-11,19,7164788.0,914946.0,2999,14185,90
18701,4113,Sul,SC,42,2021-05-12,19,7164788.0,918127.0,3181,14243,58
18702,4114,Sul,SC,42,2021-05-13,19,7164788.0,921340.0,3213,14294,51
18703,4115,Sul,SC,42,2021-05-14,19,7164788.0,924602.0,3262,14351,57
18704,4116,Sul,SC,42,2021-05-15,19,7164788.0,926993.0,2391,14403,52
18705,4117,Sul,SC,42,2021-05-16,20,7164788.0,928160.0,1167,14434,31
18706,4118,Sul,SC,42,2021-05-17,20,7164788.0,929621.0,1461,14465,31
18707,4119,Sul,SC,42,2021-05-18,20,7164788.0,933324.0,3703,14584,119
18708,4120,Sul,SC,42,2021-05-19,20,7164788.0,936823.0,3499,14621,37
18709,4121,Sul,SC,42,2021-05-20,20,7164788.0,940028.0,3205,14679,58
18710,4122,Sul,SC,42,2021-05-21,20,7164788.0,943706.0,3678,14742,63
18711,4123,Sul,SC,42,2021-05-22,20,7164788.0,946457.0,2751,14789,47
18712,4124,Sul,SC,42,2021-05-23,21,7164788.0,947810.0,1353,14822,33
18713,4125,Sul,SC,42,2021-05-24,21,7164788.0,949365.0,1555,14873,51
18714,4126,Sul,SC,42,2021-05-25,21,7164788.0,953027.0,3662,14946,73
18715,4127,Sul,SC,42,2021-05-26,21,7164788.0,956526.0,3499,15006,60
18716,4128,Sul,SC,42,2021-05-27,21,7164788.0,958906.0,2380,15073,67
18717,4129,Sul,SC,42,2021-05-28,21,7164788.0,963699.0,4793,15142,69
18718,4130,Sul,SC,42,2021-05-29,21,7164788.0,965277.0,1578,15174,32
18719,4131,Sul,SC,42,2021-05-30,22,7164788.0,966504.0,1227,15211,37
18720,4132,Sul,SC,42,2021-05-31,22,7164788.0,968244.0,1740,15276,65
18721,4133,Sul,SC,42,2021-06-01,22,7164788.0,972599.0,4355,15354,78
18722,4134,Sul,SC,42,2021-06-02,22,7164788.0,975430.0,2831,15417,63
18723,4135,Sul,SC,42,2021-06-03,22,7164788.0,978334.0,2904,15461,44
18724,4136,Sul,SC,42,2021-06-04,22,7164788.0,980219.0,1885,15528,67
18725,4137,Sul,SC,42,2021-06-05,22,7164788.0,983333.0,3114,15572,44
18726,4138,Sul,SC,42,2021-06-06,23,7164788.0,984597.0,1264,15605,33
18727,4139,Sul,SC,42,2021-06-07,23,7164788.0,986249.0,1652,15663,58
18728,4140,Sul,SC,42,2021-06-08,23,7164788.0,987848.0,1599,15747,84
18729,4141,Sul,SC,42,2021-06-09,23,7164788.0,994125.0,6277,15798,51
18730,4142,Sul,SC,42,2021-06-10,23,7164788.0,997965.0,3840,15843,45
18731,4143,Sul,SC,42,2021-06-11,23,7164788.0,1002008.0,4043,15895,52
18732,4144,Sul,SC,42,2021-06-12,23,7164788.0,1004794.0,2786,15937,42
18733,4145,Sul,SC,42,2021-06-13,24,7164788.0,1006090.0,1296,15964,27
18734,4146,Sul,SC,42,2021-06-14,24,7164788.0,1008059.0,1969,16006,42
18735,4147,Sul,SC,42,2021-06-15,24,7164788.0,1012445.0,4386,16082,76
18736,4148,Sul,SC,42,2021-06-16,24,7164788.0,1015723.0,3278,16136,54
18737,4149,Sul,SC,42,2021-06-17,24,7164788.0,1018714.0,2991,16178,42
18738,4150,Sul,SC,42,2021-06-18,24,7164788.0,1022115.0,3401,16239,61
18739,4151,Sul,SC,42,2021-06-19,24,7164788.0,1025344.0,3229,16285,46
18740,4152,Sul,SC,42,2021-06-20,25,7164788.0,1026819.0,1475,16328,43
18741,4153,Sul,SC,42,2021-06-21,25,7164788.0,1027760.0,941,16374,46
18742,4154,Sul,SC,42,2021-06-22,25,7164788.0,1032128.0,4368,16436,62
18743,4155,Sul,SC,42,2021-06-23,25,7164788.0,1035042.0,2914,16496,60
18744,4156,Sul,SC,42,2021-06-24,25,7164788.0,1038405.0,3363,16555,59
18745,4157,Sul,SC,42,2021-06-25,25,7164788.0,1041664.0,3259,16628,73
18746,4158,Sul,SC,42,2021-06-26,25,7164788.0,1044522.0,2858,16673,45
18747,4159,Sul,SC,42,2021-06-27,26,7164788.0,1046141.0,1619,16706,33
18748,4160,Sul,SC,42,2021-06-28,26,7164788.0,1047776.0,1635,16752,46
18749,4161,Sul,SC,42,2021-06-29,26,7164788.0,1050864.0,3088,16824,72
18750,4162,Sul,SC,42,2021-06-30,26,7164788.0,1052455.0,1591,16861,37
18751,4163,Sul,RS,43,2021-01-01,53,11377239.0,451912.0,2238,8917,45
18752,4164,Sul,RS,43,2021-01-02,53,11377239.0,452920.0,1008,8934,17
18753,4165,Sul,RS,43,2021-01-03,1,11377239.0,454757.0,1837,8954,20
18754,4166,Sul,RS,43,2021-01-04,1,11377239.0,455326.0,569,9018,64
18755,4167,Sul,RS,43,2021-01-05,1,11377239.0,460609.0,5283,9125,107
18756,4168,Sul,RS,43,2021-01-06,1,11377239.0,465337.0,4728,9226,101
18757,4169,Sul,RS,43,2021-01-07,1,11377239.0,470138.0,4801,9293,67
18758,4170,Sul,RS,43,2021-01-08,1,11377239.0,474917.0,4779,9359,66
18759,4171,Sul,RS,43,2021-01-09,1,11377239.0,478501.0,3584,9413,54
18760,4172,Sul,RS,43,2021-01-10,2,11377239.0,480480.0,1979,9439,26
18761,4173,Sul,RS,43,2021-01-11,2,11377239.0,482062.0,1582,9498,59
18762,4174,Sul,RS,43,2021-01-12,2,11377239.0,485757.0,3695,9619,121
18763,4175,Sul,RS,43,2021-01-13,2,11377239.0,490980.0,5223,9699,80
18764,4176,Sul,RS,43,2021-01-14,2,11377239.0,495585.0,4605,9790,91
18765,4177,Sul,RS,43,2021-01-15,2,11377239.0,500792.0,5207,9838,48
18766,4178,Sul,RS,43,2021-01-16,2,11377239.0,505021.0,4229,9876,38
18767,4179,Sul,RS,43,2021-01-17,3,11377239.0,506885.0,1864,9921,45
18768,4180,Sul,RS,43,2021-01-18,3,11377239.0,508058.0,1173,9967,46
18769,4181,Sul,RS,43,2021-01-19,3,11377239.0,512343.0,4285,10051,84
18770,4182,Sul,RS,43,2021-01-20,3,11377239.0,516288.0,3945,10123,72
18771,4183,Sul,RS,43,2021-01-21,3,11377239.0,520313.0,4025,10196,73
18772,4184,Sul,RS,43,2021-01-22,3,11377239.0,523367.0,3054,10241,45
18773,4185,Sul,RS,43,2021-01-23,3,11377239.0,527182.0,3815,10299,58
18774,4186,Sul,RS,43,2021-01-24,4,11377239.0,528045.0,863,10311,12
18775,4187,Sul,RS,43,2021-01-25,4,11377239.0,528950.0,905,10360,49
18776,4188,Sul,RS,43,2021-01-26,4,11377239.0,532944.0,3994,10443,83
18777,4189,Sul,RS,43,2021-01-27,4,11377239.0,536746.0,3802,10512,69
18778,4190,Sul,RS,43,2021-01-28,4,11377239.0,540157.0,3411,10567,55
18779,4191,Sul,RS,43,2021-01-29,4,11377239.0,543499.0,3342,10615,48
18780,4192,Sul,RS,43,2021-01-30,4,11377239.0,546708.0,3209,10663,48
18781,4193,Sul,RS,43,2021-01-31,5,11377239.0,547282.0,574,10669,6
18782,4194,Sul,RS,43,2021-02-01,5,11377239.0,548062.0,780,10715,46
18783,4195,Sul,RS,43,2021-02-02,5,11377239.0,551317.0,3255,10778,63
18784,4196,Sul,RS,43,2021-02-03,5,11377239.0,554353.0,3036,10826,48
18785,4197,Sul,RS,43,2021-02-04,5,11377239.0,557125.0,2772,10881,55
18786,4198,Sul,RS,43,2021-02-05,5,11377239.0,560540.0,3415,10929,48
18787,4199,Sul,RS,43,2021-02-06,5,11377239.0,563706.0,3166,10984,55
18788,4200,Sul,RS,43,2021-02-07,6,11377239.0,564216.0,510,10995,11
18789,4201,Sul,RS,43,2021-02-08,6,11377239.0,564709.0,493,11028,33
18790,4202,Sul,RS,43,2021-02-09,6,11377239.0,568416.0,3707,11115,87
18791,4203,Sul,RS,43,2021-02-10,6,11377239.0,574012.0,5596,11169,54
18792,4204,Sul,RS,43,2021-02-11,6,11377239.0,577345.0,3333,11244,75
18793,4205,Sul,RS,43,2021-02-12,6,11377239.0,580518.0,3173,11300,56
18794,4206,Sul,RS,43,2021-02-13,6,11377239.0,584024.0,3506,11355,55
18795,4207,Sul,RS,43,2021-02-14,7,11377239.0,585346.0,1322,11379,24
18796,4208,Sul,RS,43,2021-02-15,7,11377239.0,586315.0,969,11387,8
18797,4209,Sul,RS,43,2021-02-16,7,11377239.0,588212.0,1897,11407,20
18798,4210,Sul,RS,43,2021-02-17,7,11377239.0,590134.0,1922,11479,72
18799,4211,Sul,RS,43,2021-02-18,7,11377239.0,594259.0,4125,11609,130
18800,4212,Sul,RS,43,2021-02-19,7,11377239.0,598456.0,4197,11666,57
18801,4213,Sul,RS,43,2021-02-20,7,11377239.0,602668.0,4212,11753,87
18802,4214,Sul,RS,43,2021-02-21,8,11377239.0,604385.0,1717,11771,18
18803,4215,Sul,RS,43,2021-02-22,8,11377239.0,606414.0,2029,11820,49
18804,4216,Sul,RS,43,2021-02-23,8,11377239.0,612191.0,5777,11932,112
18805,4217,Sul,RS,43,2021-02-24,8,11377239.0,619385.0,7194,12029,97
18806,4218,Sul,RS,43,2021-02-25,8,11377239.0,624831.0,5446,12149,120
18807,4219,Sul,RS,43,2021-02-26,8,11377239.0,632019.0,7188,12226,77
18808,4220,Sul,RS,43,2021-02-27,8,11377239.0,638996.0,6977,12343,117
18809,4221,Sul,RS,43,2021-02-28,9,11377239.0,640924.0,1928,12392,49
18810,4222,Sul,RS,43,2021-03-01,9,11377239.0,643672.0,2748,12470,78
18811,4223,Sul,RS,43,2021-03-02,9,11377239.0,649678.0,6006,12654,184
18812,4224,Sul,RS,43,2021-03-03,9,11377239.0,657509.0,7831,12833,179
18813,4225,Sul,RS,43,2021-03-04,9,11377239.0,667449.0,9940,13021,188
18814,4226,Sul,RS,43,2021-03-05,9,11377239.0,676576.0,9127,13188,167
18815,4227,Sul,RS,43,2021-03-06,9,11377239.0,686175.0,9599,13370,182
18816,4228,Sul,RS,43,2021-03-07,10,11377239.0,688846.0,2671,13449,79
18817,4229,Sul,RS,43,2021-03-08,10,11377239.0,691405.0,2559,13562,113
18818,4230,Sul,RS,43,2021-03-09,10,11377239.0,703211.0,11806,13837,275
18819,4231,Sul,RS,43,2021-03-10,10,11377239.0,713614.0,10403,14087,250
18820,4232,Sul,RS,43,2021-03-11,10,11377239.0,720461.0,6847,14363,276
18821,4233,Sul,RS,43,2021-03-12,10,11377239.0,730478.0,10017,14554,191
18822,4234,Sul,RS,43,2021-03-13,10,11377239.0,739759.0,9281,14885,331
18823,4235,Sul,RS,43,2021-03-14,11,11377239.0,742866.0,3107,14957,72
18824,4236,Sul,RS,43,2021-03-15,11,11377239.0,744844.0,1978,15105,148
18825,4237,Sul,RS,43,2021-03-16,11,11377239.0,754175.0,9331,15606,501
18826,4238,Sul,RS,43,2021-03-17,11,11377239.0,763794.0,9619,15819,213
18827,4239,Sul,RS,43,2021-03-18,11,11377239.0,771000.0,7206,16117,298
18828,4240,Sul,RS,43,2021-03-19,11,11377239.0,780186.0,9186,16507,390
18829,4241,Sul,RS,43,2021-03-20,11,11377239.0,788704.0,8518,16814,307
18830,4242,Sul,RS,43,2021-03-21,12,11377239.0,791219.0,2515,16869,55
18831,4243,Sul,RS,43,2021-03-22,12,11377239.0,793008.0,1789,17157,288
18832,4244,Sul,RS,43,2021-03-23,12,11377239.0,801499.0,8491,17499,342
18833,4245,Sul,RS,43,2021-03-24,12,11377239.0,809039.0,7540,17748,249
18834,4246,Sul,RS,43,2021-03-25,12,11377239.0,815172.0,6133,17941,193
18835,4247,Sul,RS,43,2021-03-26,12,11377239.0,816275.0,1103,18349,408
18836,4248,Sul,RS,43,2021-03-27,12,11377239.0,828397.0,12122,18680,331
18837,4249,Sul,RS,43,2021-03-28,13,11377239.0,830630.0,2233,18823,143
18838,4250,Sul,RS,43,2021-03-29,13,11377239.0,832007.0,1377,19020,197
18839,4251,Sul,RS,43,2021-03-30,13,11377239.0,839070.0,7063,19432,412
18840,4252,Sul,RS,43,2021-03-31,13,11377239.0,845380.0,6310,19736,304
18841,4253,Sul,RS,43,2021-04-01,13,11377239.0,850220.0,4840,20063,327
18842,4254,Sul,RS,43,2021-04-02,13,11377239.0,858000.0,7780,20234,171
18843,4255,Sul,RS,43,2021-04-03,13,11377239.0,859253.0,1253,20436,202
18844,4256,Sul,RS,43,2021-04-04,14,11377239.0,860136.0,883,20499,63
18845,4257,Sul,RS,43,2021-04-05,14,11377239.0,860924.0,788,20600,101
18846,4258,Sul,RS,43,2021-04-06,14,11377239.0,868590.0,7666,21018,418
18847,4259,Sul,RS,43,2021-04-07,14,11377239.0,875450.0,6860,21261,243
18848,4260,Sul,RS,43,2021-04-08,14,11377239.0,879263.0,3813,21538,277
18849,4261,Sul,RS,43,2021-04-09,14,11377239.0,886149.0,6886,21779,241
18850,4262,Sul,RS,43,2021-04-10,14,11377239.0,890558.0,4409,21864,85
18851,4263,Sul,RS,43,2021-04-11,15,11377239.0,891554.0,996,21881,17
18852,4264,Sul,RS,43,2021-04-12,15,11377239.0,892087.0,533,22047,166
18853,4265,Sul,RS,43,2021-04-13,15,11377239.0,898514.0,6427,22388,341
18854,4266,Sul,RS,43,2021-04-14,15,11377239.0,904944.0,6430,22565,177
18855,4267,Sul,RS,43,2021-04-15,15,11377239.0,910522.0,5578,22798,233
18856,4268,Sul,RS,43,2021-04-16,15,11377239.0,915558.0,5036,22977,179
